accountId,status,transactionId,bookingDate,valueDate,amount,currency,creditorName,debtorName,description,bankTransactionCode,proprietaryBankTransactionCode
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-debb053b3ad5bd93,2022-01-06,2022-01-06,-76.37,EUR,,,SEPA iDEAL                       IBAN: NL21INGB0674773837        BIC: INGBNL2A                    Naam: Albert Heijn B.V. via ING Bank                             Omschrijving: AHORDER60659140 0050005927404794 Betaalverzoek bes telling 06012022                Kenmerk: 06-01-2022 10:38 005000,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-13799feddfa84c34,2022-01-06,2022-01-06,-57.39,EUR,,,"BEA   NR:         06.01.22/15.42 Thuisbezorgd.nl 8GTW8A,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-1585622bb70a4321,2022-01-07,2022-01-07,-18.60,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 4536415603977329RY YL 0180200727126113 61d838419a83a53fcc47dd50:1                   Kenmerk: 07-01-2022 14:00 0180200727126113,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-d098cd37651eeeb4,2022-01-07,2022-01-07,-67.95,EUR,,,SEPA iDEAL                       IBAN: NL29DEUT0319800040        BIC: DEUTNL2N                    Naam: Zalando Payments GmbH     Omschrijving: 10206115316949 115 0009189861972 10206115316949    Kenmerk: 07-01-2022 19:59 115000 9189861972,,Clothing
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-ad9ad37065c13772,2022-01-07,2022-01-07,-16.63,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 1736415845647775RY YL 0180200741040433 61d89632cb88564e8f76ed5c:1                   Kenmerk: 07-01-2022 20:42 0180200741040433,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-df45a681ba2102f8,2022-01-08,2022-01-08,-66.80,EUR,,,"BEA   NR:4ZC2SM   08.01.22/11.05 SHELL HAARRIJN,PAS361           BREUKELEN UT",,Fuel
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-3627b1990b9b7fab,2022-01-08,2022-01-08,-39.90,EUR,,,SEPA iDEAL                       IBAN: DE39202208000093113842    BIC: SXPYDEHH                    Naam: Amazon Payments Europe SCAOmschrijving: 2245XAP 0140000403 997226 Amzn Mktp NL AMZN MKTP NLKenmerk: 08-01-2022 12:30 014000 0403997226,,House items
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-6caa81dbd2dd6e17,2022-01-10,2022-01-10,-52.84,EUR,,,"BEA   NR:         10.01.22/15.50 Thuisbezorgd.nl D9TIFS,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-a0015cbab91fb097,2022-01-11,2022-01-11,-22.74,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 1749419105656448RY YL 0180201130057892 61dd9035b9f058a0e9736975:1                   Kenmerk: 11-01-2022 15:16 0180201130057892,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-84e0de0a8836a1ed,2022-01-11,2022-01-11,-77.02,EUR,,,SEPA iDEAL                       IBAN: BE85739020855506          BIC: KREDBEBB                    Naam: Worldpay                  Omschrijving: 4FT1T2O 0140000063 736787 Purchase ASOS            Kenmerk: 11-01-2022 18:54 014000 0063736787,,Stock Investment
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-86e59a01c3f54e40,2022-01-11,2022-01-11,-25.00,EUR,,,"BEA   NR:         11.01.22/19.56 Thuisbezorgd.nl CALJ9O,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-188189b7a6e826bc,2022-01-11,2022-01-11,-22.00,EUR,,,SEPA iDEAL                       IBAN: NL27INGB0000026500        BIC: INGBNL2A                    Naam: bol.com b.v.              Omschrijving: 1318033996 0050005 940879607 bol.com ref 1318033996 bol.com                         Kenmerk: 11-01-2022 21:36 0050005940879607,,Self care products
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-09210499d1d92349,2022-01-12,2022-01-12,-45.34,EUR,,,"BEA   NR:         12.01.22/14.44 Thuisbezorgd.nl KL1Q5G,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-3cf16056c85b1389,2022-01-12,2022-01-12,84.95,EUR,,,SEPA Overboeking                 IBAN: NL27INGB0000026500        BIC: INGBNL2A                    Naam: BOLCOM BV                 Omschrijving: Artikel geretourne erd voor factuur 3905841280031  Kenmerk: 3905841280031,,Transfers
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-77baf06ed1c5e5bc,2022-01-12,2022-01-12,-34.12,EUR,,,SEPA iDEAL                       IBAN: NL27INGB0000026500        BIC: INGBNL2A                    Naam: bol.com b.v.              Omschrijving: 1318397863 0050005 942934086 bol.com ref 1318397863 bol.com                         Kenmerk: 12-01-2022 18:19 0050005942934086,,Medical
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f9036271188e82b4,2022-01-13,2022-01-13,-5.99,EUR,Amazon prime,,"SEPA Incasso algemeen doorlopend Incassant: DE24ZZZ00000561652   Naam: AMAZON EU S.A R.L., NIEDER LASSUNG DEUTSCHLAND             Machtiging: E6ephEH:Rw?oevx?ag80 k2T3LTnitg                      Omschrijving: D01-0655235-212382 4 Amazon Prime 294WN3BHCUCYVDFO IBAN: DE93300308800013441006",,Online Subscriptions
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f5225f023eb8b525,2022-01-13,2022-01-13,-3.23,EUR,,,"BEA   NR:03Z681   13.01.22/10.07 P Mercatorplein 4,PAS351        AMSTERDAM",,Parking
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-a66303084109b44c,2022-01-13,2022-01-13,-145.09,EUR,,,SEPA iDEAL                       IBAN: NL21INGB0674773837        BIC: INGBNL2A                    Naam: Albert Heijn B.V. via ING Bank                             Omschrijving: AHORDER87948231 0050005944475396 Betaalverzoek bes telling 13012022                Kenmerk: 13-01-2022 10:23 005000,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-feb1174b0d7b6586,2022-01-13,2022-01-13,-14.26,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 4356420809445391RY YL 0180201329135035 61e02a775c2c9d6f47e40625:1                   Kenmerk: 13-01-2022 14:35 0180201329135035,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f028c816fd2b38f3,2022-01-13,2022-01-13,-10.60,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 6549421087898544RY YL 0180201344045545 61e095f9603b2e3fc02cafe2:1                   Kenmerk: 13-01-2022 22:20 0180201344045545,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-bb583614f928be74,2022-01-14,2022-01-14,4.58,EUR,,,SEPA Overboeking                 IBAN: NL04ADYB2017400157        BIC: ADYBNL2AXXX                 Naam: Getir                     Omschrijving: TX477239441XT Refu nd for Getir ref:61e095f9603b2e3fc02cafe2:1                      Kenmerk: TX477239441XT,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-a67667c73d2108db,2022-01-14,2022-01-14,-13.63,EUR,,,"BEA   NR:1Z3QZY   14.01.22/18.01 Albert Heijn 1027,PAS361        AMSTERDAM",,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-d0022ca660d3ce02,2022-01-15,2022-01-15,-4.90,EUR,,,"BEA   NR:75399235 15.01.22/07.44 HMS Host International,PAS351   Amsterdam",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-dbf9a1f1738aa6f9,2022-01-20,2022-01-20,-185.00,EUR,,,"BEA   NR:XHSAJG87 20.01.22/00.06 TREATWELL,PAS000                +31207900190",,Self care appointments
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-6daa4b7251dae8a9,2022-01-21,2022-01-21,-4.20,EUR,,,"ABN AMRO Bank N.V.               Account                     1,40Debit card                  1,40 Debit card                  1,40",,Bank Fees
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-e20380ffacf76425,2022-01-22,2022-01-22,-116.44,EUR,,,SEPA iDEAL                       IBAN: DE39202208000093113842    BIC: SXPYDEHH                    Naam: Amazon Payments Europe SCAOmschrijving: 4XOF6RW 0140000064 462607 Amzn Mktp NL AMZN MKTP NLKenmerk: 22-01-2022 14:39 014000 0064462607,,House items
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-bebd5f638df0834f,2022-01-22,2022-01-22,-36.00,EUR,,,"BEA   NR:         22.01.22/23.03 Thuisbezorgd.nl CBJ34T,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-2781ce2ba88619b4,2022-01-23,2022-01-23,-72.11,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 6249429242260842RY YL 0180202317133435 61ed0773dec37eea9635f6f5:1                   Kenmerk: 23-01-2022 08:50 0180202317133435,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-fb79bb44564af6c2,2022-01-23,2022-01-23,-9.17,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Flink BV                  Omschrijving: 1639429245531099SB B7 0180202317048020 1b71f465-b311-4488-9cda-87757f22             Kenmerk: 23-01-2022 08:56 0180202317048020,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f1fc575ef1f2705f,2022-01-23,2022-01-23,-51.79,EUR,,,"BEA   NR:         23.01.22/11.39 Thuisbezorgd.nl 848JYR,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-7e728d7a08e75253,2022-01-23,2022-01-23,30.00,EUR,,,"SEPA Overboeking                 IBAN: NL13ABNA0506417344        BIC: ABNANL2A                    Naam: AAB INZ RETAIL IDEAL BET  Omschrijving: Tikkie ID 00041604 7075, Mattress, Van Hr H Allali, NL53INGB0007034573",,Transfers
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-b76b07f8d2530d65,2022-01-25,2022-01-25,-14.76,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 6159431139337236RY YL 0180202527053441 61efe57269329d0ffcba676d:1                   Kenmerk: 25-01-2022 13:32 0180202527053441,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f62fe46994d39547,2022-01-25,2022-01-25,-20.55,EUR,,,"BEA   NR:         25.01.22/15.02 Thuisbezorgd.nl NZSIYY,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-8deaa3d3c16ab386,2022-01-25,2022-01-25,-33.44,EUR,,,"BEA   NR:         25.01.22/15.03 Thuisbezorgd.nl IYLNU5,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-2ff3256b0d9250d9,2022-01-25,2022-01-25,-11.85,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 1529431307918183RY YL 0180202536052098 61f02f743439e6181c1b0c6b:1                   Kenmerk: 25-01-2022 18:13 0180202536052098,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f1899fa83b1458f4,2022-01-27,2022-01-27,-119.63,EUR,,,SEPA iDEAL                       IBAN: NL21INGB0674773837        BIC: INGBNL2A                    Naam: Albert Heijn B.V. via ING Bank                             Omschrijving: AHORDER96215014 0050005976342831 Betaalverzoek bes telling 27012022                Kenmerk: 27-01-2022 11:21 005000,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-9c33e714a38ac6fb,2022-01-27,2022-01-27,-21.03,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 4656432932622868RY YL 0180202730130628 61f2a9de9ffcfb1a25707bad:1                   Kenmerk: 27-01-2022 15:21 0180202730130628,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-b83ba1528637e2b1,2022-01-27,2022-01-27,-15.54,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 1526433091108065RY YL 0180202739050864 61f2e5cffcf46ff7a4ee57b3:1                   Kenmerk: 27-01-2022 19:45 0180202739050864,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-a439b9172d6d2e03,2022-01-28,2022-01-28,1100.00,EUR,"From ""Personal-Mo"" Account",,SEPA Periodieke overb.           IBAN: NL38ABNA0550908854        BIC: ABNANL2A                    Naam: MMAMM MAHMOUD             Omschrijving: Common,,Transfers
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-bc732794d503b1b7,2022-01-28,2022-01-28,-31.89,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 6129433675982067RY YL 0180202823044357 61f3cbc5b62dc9c1f3f45f82:1                   Kenmerk: 28-01-2022 12:00 0180202823044357,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-b0d455d822d24ed3,2022-01-28,2022-01-28,1300.00,EUR,"From ""Personal-Alice"" Account",,SEPA Periodieke overb.           IBAN: NL31ABNA0530168537        BIC: ABNANL2A                    Naam: AA LAIC                   Omschrijving: Monthly shopping,,Transfers
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-186a5bb2f25d9021,2022-01-28,2022-01-28,-1300.00,EUR,"To ""Personal-Alice"" Account",,SEPA Overboeking                 IBAN: NL31ABNA0530168537        BIC: ABNANL2A                    Naam: Personal account,,Transfers
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-250932f2f6200352,2022-01-29,2022-01-29,-22.04,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Flink BV                  Omschrijving: 4726434628411404SB B7 0180202928132821 7b9e45aa-93ff-4ccd-8819-f52edcb7             Kenmerk: 29-01-2022 14:27 0180202928132821,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-b13a2fd526cac783,2022-01-29,2022-01-29,-73.56,EUR,,,SEPA iDEAL                       IBAN: DE85202208000093160350    BIC: SXPYDEHH                    Naam: Amazon Payments Europe SCAOmschrijving: 3W5F2JY 0140000422 045260 WWW.AMAZON.DE WWW.AMAZON.DE                               Kenmerk: 29-01-2022 19:04 0140000422045260,,Medical
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-4c8a641210694a2c,2022-01-29,2022-01-29,-36.00,EUR,,,"BEA   NR:         29.01.22/20.21 Thuisbezorgd.nl U7OFEE,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-6b1a36630de07160,2022-01-29,2022-01-29,-21.75,EUR,,,"BEA   NR:         29.01.22/20.23 Thuisbezorgd.nl EK7K3O,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-003ad6308b2f31f3,2022-01-29,2022-01-29,-16.19,EUR,,,SEPA iDEAL                       IBAN: NL27INGB0000026500        BIC: INGBNL2A                    Naam: bol.com b.v.              Omschrijving: 1324836977 0050005 981701123 bol.com ref 1324836977 bol.com                         Kenmerk: 29-01-2022 20:26 0050005981701123,,Books
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-e2aaea5955e51b19,2022-01-30,2022-01-30,-34.52,EUR,,,SEPA iDEAL                       IBAN: DE85202208000093160350    BIC: SXPYDEHH                    Naam: Amazon Payments Europe SCAOmschrijving: 4U2QQ6R 0140000064 998149 WWW.AMAZON.DE WWW.AMAZON.DE                               Kenmerk: 30-01-2022 12:06 0140000064998149,,House items
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f52adf15cd8b8ea0,2022-01-30,2022-01-30,-12.59,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 1329435519825054RY YL 0180203030051466 61f69be1b86f3f69cb1974d0:1                   Kenmerk: 30-01-2022 15:13 0180203030051466,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-e24e02fcf249faf0,2022-02-01,2022-02-01,-64.34,EUR,,,"BEA   NR:         01.02.22/17.26 Thuisbezorgd.nl WTDZ21,PAS000   Utrecht",,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f32f6e385cf6e5aa,2022-02-02,2022-02-02,-11.96,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: 1659437963087124RY YL 0180203322048354 61fa56c26d477c03179cd79c:1                   Kenmerk: 02-02-2022 11:05 0180203322048354,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-4906ddb7df0a0a80,2022-02-02,2022-02-02,-78.40,EUR,,,SEPA iDEAL                       IBAN: NL56DEUT0265186420        BIC: DEUTNL2A                    Naam: Fleurop-Interflora Nederland B.V. by Buckaroo              Omschrijving: 5008240847 1030000550674407 Payment for order *500 8240847                         Kenmerk: 02-02-2022 20:32 103000,,Gifts
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-d0dd25dae0049757,2022-02-03,2022-02-03,-109.38,EUR,,,SEPA iDEAL                       IBAN: NL21INGB0674773837        BIC: INGBNL2A                    Naam: Albert Heijn B.V. via ING Bank                             Omschrijving: AHORDER18480465 0050005991015470 Betaalverzoek bes telling 03022022                Kenmerk: 03-02-2022 10:58 005000,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-8af0941c7e1d8562,2022-02-04,2022-02-04,-34.15,EUR,,,SEPA iDEAL                       IBAN: NL61ABNA0811086593        BIC: ABNANL2A                    Naam: ABN AMRO Bank NV          Omschrijving: 000420316271 00300 09454080608 Hassan NL83ABNA0521215471                            Kenmerk: 04-02-2022 09:14 0030009454080608,,Restaurants and cafes
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-90778ea423f5905d,2022-02-04,2022-02-04,-39.69,EUR,,,SEPA iDEAL                       IBAN: DE39202208000093113842    BIC: SXPYDEHH                    Naam: Amazon Payments Europe SCAOmschrijving: 31KBVB4 0140000423 076900 Amzn Mktp NL AMZN MKTP NLKenmerk: 04-02-2022 09:40 014000 0423076900,,House items
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-6ac3c328a99111fe,2022-02-05,2022-02-05,-41.05,EUR,,,SEPA iDEAL                       IBAN: DE39202208000093113842    BIC: SXPYDEHH                    Naam: Amazon Payments Europe SCAOmschrijving: 2DU6PKH 0140000409 536534 Amzn Mktp NL AMZN MKTP NLKenmerk: 05-02-2022 07:55 014000 0409536534,,Gifts
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-33c5d6bbb64378bd,2022-02-05,2022-02-05,-117.00,EUR,,,SEPA iDEAL                       IBAN: NL56DEUT0265186420        BIC: DEUTNL2A                    Naam: Ouwehands Dierenpark BV  by Buckaroo                       Omschrijving: 156493 1030000552244967 156493 - ouwehand.nl       Kenmerk: 05-02-2022 09:12 1030000552244967,,Outings
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-da903a46c75e6ec8,2022-02-05,2022-02-05,-37.75,EUR,,,"BEA   NR:CT389228 05.02.22/13.14 CCV OUWEHANDS DIERENPA,PAS351   RHENEN",,Outings
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-8c93f72fbac0bca0,2022-02-05,2022-02-05,-9.80,EUR,,,"BEA   NR:CT389228 05.02.22/14.27 CCV OUWEHANDS DIERENPA,PAS361   RHENEN",,Outings
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-eaf0c4f6fae2f0a4,2022-02-05,2022-02-05,-70.83,EUR,,,"BEA   NR:406J73   05.02.22/20.46 SHELL ZALTBOMMEL,PAS361         BRUCHEM",,Fuel
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-346f96e84e62a344,2022-02-06,2022-02-06,-770.56,EUR,,,"BEA   NR:95GK07   06.02.22/13.54 Makro Amsterdam,PAS361          AMSTERDAM",,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-aa4254b5eedf28af,2022-02-06,2022-02-06,-18.05,EUR,,,"BEA   NR:Y4DB58   06.02.22/14.31 Bessaha,PAS361                  AMSTERDAM",,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-254af5675b12d0da,2022-02-07,2022-02-07,-25.09,EUR,,,SEPA iDEAL                       IBAN: DE39202208000093113842    BIC: SXPYDEHH                    Naam: Amazon Payments Europe SCAOmschrijving: 4KN37TV 0140000065 505811 Amzn Mktp NL AMZN MKTP NLKenmerk: 07-02-2022 11:55 014000 0065505811,,Medical
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-b375d2ae49baae1a,2022-02-07,2022-02-07,-20.54,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: L65ZDHD6PGVJFXB2RY YL 0180203842050170 62017cb8b060434b515fe493:1                   Kenmerk: 07-02-2022 21:11 0180203842050170,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-16bb445a2e48fff5,2022-02-07,2022-02-07,-26.98,EUR,,,SEPA iDEAL                       IBAN: NL27INGB0000026500        BIC: INGBNL2A                    Naam: bol.com b.v.              Omschrijving: 1328070930 0050005 999234719 bol.com ref 1328070930 bol.com                         Kenmerk: 07-02-2022 21:13 0050005999234719,,Medical
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-f5052e23282f64c6,2022-02-08,2022-02-08,500.00,EUR,"From ""Common Savings"" Account",,SEPA Overboeking                 IBAN: NL51ABNA0104025255        BIC: ABNANL2A                    Naam: A A LAIC CJ,,Transfers
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-cf6fa29b62806e60,2022-02-08,2022-02-08,-229.00,EUR,,,"BEA   NR:CT346596 08.02.22/17.39 OSDORP SPECSAVERS BV,PAS351     AMSTERDAM",,Medical
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-d31bb6a9435dd5ac,2022-02-08,2022-02-08,-13.57,EUR,,,SEPA iDEAL                       IBAN: NL04ADYB2017400157        BIC: ADYBNL2A                    Naam: Getir                     Omschrijving: JX84RL68RV329C32RY YL 0180203936044824 6202a5488e79595c2923fc93:1                   Kenmerk: 08-02-2022 18:17 0180203936044824,,Food & Household Supplies
57c1345d-e265-46f0-bb15-176cf6aa6d4b,booked,old-expense-1cf0c4247d0b5f05,2022-02-09,2022-02-09,-39.50,EUR,,,SEPA iDEAL                       IBAN: DE85202208000093160350    BIC: SXPYDEHH                    Naam: Amazon Payments Europe SCAOmschrijving: 289H88I 0140000410 297646 WWW.AMAZON.DE WWW.AMAZON.DE                               Kenmerk: 09-02-2022 11:02 0140000410297646,,House items
